Location,Industry, Fuels consumed,Fuels produced,Energy consumption       ,2000-01,2001-02,2002-03,2003-04,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19
tas,Other_petroleum_manufacturing          ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,,Energy consumption,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,    Electricity            ,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
tas,Basic_chemical_Polymer,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,    Town gas/Hydrogen,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
tas,Basic_chemical_Polymer,,,Energy consumption,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,    Electricity            ,,,,,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.7
tas,Non-metallic_mineral                ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
tas,Non-metallic_mineral                ,,,Energy consumption,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Electricity            ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
tas,Glass_products                     ,,,Energy consumption,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Electricity            ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
tas,Ceramics                                     ,,,Energy consumption,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,    Electricity            ,,,,,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.6,0.6,0.6
tas,Cement_and_other,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
tas,Cement_and_other,,,Energy consumption,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,    Electricity            ,,,,,0.1,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0
tas,Other_non-metallic_mineral,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,,,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
tas,Other_non-metallic_mineral,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
