Location,Industry, Fuels consumed,Fuels produced,Energy consumption       ,2000-01,2001-02,2002-03,2003-04,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19
qld,Other_petroleum_manufacturing          ,,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Electricity            ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,    Coke      ,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,,Energy consumption,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,    Electricity            ,,,,,3.2,3.2,3.3,3.3,3.7,3.5,4,3.9,3.6,3.8,3.6,3.7,3.6,3.5,3.6,3.5,3.4
qld,Basic_chemical_Polymer,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,    Town gas/Hydrogen,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
qld,Basic_chemical_Polymer,,,Energy consumption,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,    Black coal             ,,,6.6,6.6,6.8,6.7,7.2,7.5,7.4,7.6,7.1,7,6.4,6.7,6,6.5,6.8,6.4,6.4,6.6,6.8
qld,Non-metallic_mineral                ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,    LPG                    ,,,0.4,0.4,0.7,1,1.4,3,2.4,3,3,4.3,4.2,4.5,3.7,3.4,4.9,4.9,3.1,3.3,3.4
qld,Non-metallic_mineral                ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,    Diesel                    ,,,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3
qld,Non-metallic_mineral                ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,    Petroleum products nec ,,,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.4
qld,Non-metallic_mineral                ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,    Natural gas            ,,,4.2,4,5.2,5.2,5.5,6,6.1,6.2,6,6.4,7,5.6,5.4,5.7,5.7,5.6,4.7,5.3,5.7
qld,Non-metallic_mineral                ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,    Electricity            ,,,2.3,2.4,2.8,2.7,2.6,2.3,2.6,2.9,2.9,3,2.7,2.6,2.6,2.6,2.5,2.7,2.3,2.4,2.5
qld,Non-metallic_mineral                ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
qld,Non-metallic_mineral                ,,,Energy consumption,14.4,14.3,16.6,16.7,17.8,19.9,19.7,20.9,20.5,22.2,21.7,20.3,18.9,19.5,21.3,21,17.8,19.2,20.2
qld,Glass_products                     ,,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Electricity            ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
qld,Glass_products                     ,,,Energy consumption,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Diesel                    ,,,,,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2
qld,Ceramics                                     ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Electricity            ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
qld,Ceramics                                     ,,,Energy consumption,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Diesel                    ,,,,,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
qld,Cement_and_other,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,    Electricity            ,,,,,1.7,1.6,1.5,1.4,1.6,2,2,2,1.4,1.4,1.3,1.4,1.3,1.3,1.3,1.4,1.4
qld,Cement_and_other,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
qld,Cement_and_other,,,Energy consumption,,,,,,,,,,,,,,,,,,,
qld,Other_non-metallic_mineral,,,,,,,,,,,,,,,,,,,,,,
qld,Other_non-metallic_mineral,,,,,,,,,,,,,,,,,,,,,,
qld,Other_non-metallic_mineral,,,,,,,,,,,,,,,,,,,,,,
qld,Other_non-metallic_mineral,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
