Location,Industry, Fuels consumed,Fuels produced,Energy consumption       ,2000-01,2001-02,2002-03,2003-04,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19
nsw,Oil_and_gas,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,,Energy consumption,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    Brown coal briquettes,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    Crude Oil and Other Refinery Feedstock,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    LPG                    ,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.2
nsw,Other_mining ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    Diesel                    ,,,,,1.8,2.2,2.7,2.5,2.5,2.4,2,3.6,3.7,3.7,3.6,3.2,2.8,3,3.2,4.1,4.2
nsw,Other_mining ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    Petroleum products nec ,,,,,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0
nsw,Other_mining ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
